pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,solotodo_id,pcf_price,min_price,mode_price,mean_price,categoria
11315,1442787,126A BLACK LJ IMAGING UNIT CE314A,Hp,CE314A,97.72,52,Suministros y Medios,Suministros Láser,ok,True,1,50,+50,Tambor Original HP-126A  ,0,0,False,{},,259518,124990,105843,,116692,already_mayorista
9008,1252841,CARTUCHO TINTA HP 122 TRICOLOR,Hp,CH562HL,17.01,52,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 122 Tricolor ,0,0,False,{},,259568,20990,18523,23990,21170,already_mayorista
54994,1591448,Kit Switch KVM 2 Puertos VGA,Startech.Com,SV211KUSB,42.24,4,Dispositivos de Entrada/Salida,KVMs y Componentes,ok,True,1,4,4,Kit Switch KVM 2 Puertos VGA,0,0,False,{},,,,,,,already_mayorista
9430,1534334,CARTUCHO DE TINTA CLI-126 NEGRO,Canon,4561B001,9.32,1,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,1,1,Cartucho de Tinta Original Canon CLI-126 Negro,0,0,False,{},,259525,11990,8990,,11655,already_mayorista
12886,1682408,CARTUCHO DE TINTA CLI-126 GRIS,Canon,4565B001,9.32,1,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,1,1,Cartucho de Tinta Original Canon CLI-126 Gris,0,0,False,{},,259524,11990,11097,,12067,already_mayorista
6255,1694453,FOAM WRIST REST BLACK,Kensington,K62383,8.46,243,Equipamiento de Oficina,"Mousepads, Apoyamuñecas y Descanso",ok,True,1,100,+100,Apoya muñecas Foam Negro ,0,0,False,{},,,,,,,already_mayorista
48635,1680624,CINTA TZES231,Brother,TZE-S231,13.29,124,Suministros y Medios,Etiquetas y Aplicadores,ok,True,1,100,+100,Cinta adhesivo doble blanca-Texto negro TZe-S231 12mm / 8m (Ancho / Largo) ,0,0,False,{},,,,,,,already_mayorista
30708,1722030,3 ft Slim 3.5mm Stereo Audio Cable - M/M,Startech.Com,MU3MMS,3.0,39,Cables,Cables y Adaptadores de Video,ok,True,1,30,+30,Cable Audio Estéreo 3.5mm - 0.9m,0,0,False,{},,,,,,,already_mayorista
46621,1858358,TONER HP 305A AMARILLO 2600 PAG,Hp,CE412A,144.25,44,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP 305A Amarillo,0,0,False,{},,259831,179990,133863,,163556,already_mayorista
19297,1838800,CINTA TZEFA3,Brother,TZEFA3,18.77,7,Suministros y Medios,Suministros Matriz de Punto,ok,True,1,7,7,Cinta de rotuladora para telas,0,0,False,{},,,,,,,already_mayorista
30709,1861257,"Cable de 4,5m EstÃ©reo Delgado de 3,5mm",Startech.Com,MU15MMS,6.71,20,Cables,Cables y Adaptadores de Video,ok,True,1,20,20,Cable Audio Estéreo 3.5mm - 4.5m,0,0,False,{},,,,,,,already_mayorista
33829,1858355,TONER HP 305A NEGRO 2090 PAG,Hp,CE410A,101.91,31,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP CE305A LaserJet Negro ,0,0,False,{},,259832,129990,104990,,118103,already_mayorista
32838,1861437,3m USB 2.0 A to B Cable - M/M,Startech.Com,USB2HAB3M,4.23,135,Cables,Cables y Adaptadores USB,ok,True,1,100,+100,Cable para Impresora USB A Macho a USB B Macho 3 mt,0,0,False,{},,,,,,,already_mayorista
32856,1864242,CARTUCHO TINTA HP951XL AMARILLO 1500 PAG,Hp,CN048AL,41.6,32,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 951XL Amarillo ,0,0,False,{},,259482,49990,29995,52990,47173,already_mayorista
32854,1864239,CARTUCHO TINTA HP 950XL NEGRO 2300 PÃG,Hp,CN045AL,62.12,10,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,10,10,Cartucho de Tinta Original HP 950 XL Negro ,0,0,False,{},,259487,76990,64390,77990,70857,already_mayorista
32857,1864241,CARTUCHO TINTA HP 951XL MAGENTA 1500 PÃ,Hp,CN047AL,41.58,29,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,29,29,Cartucho de Tinta Original HP 951XL Magenta ,0,0,False,{},,259485,49990,44500,,48435,already_mayorista
10597,1864244,CARTUCHO DE TINTA HP 951 CIAN 700 PÃG,Hp,CN050AL,24.8,31,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,29,29,Cartucho de Tinta Original HP 951 Cyan ,0,0,False,{},,259495,32990,24140,30990,29944,already_mayorista
10595,1864243,CARTUCHO DE TINTA HP 950 NEGRO 1000 PÃG,Hp,CN049AL,35.31,59,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 950 Negro ,0,0,False,{},,259478,42990,38450,44990,43177,already_mayorista
10599,1864295,CARTUCHO DE TINTA HP 951 MAGENTA 700 PÃ,Hp,CN051AL,25.23,68,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 951 Magenta ,0,0,False,{},,259494,32990,23990,,29793,already_mayorista
56100,1990079,HDMI VGA ADAPTER,Lenovo,0B47069,14.43,390,Cables,Cables y Adaptadores de Video,ok,True,1,100,+100,Adaptador HDMI a VGA - Negro,0,0,False,{},,,,,,,already_mayorista
11934,2035404,CARTUCHO TINTA HP 662 NEGRO,Hp,CZ103AL,10.72,1442,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original HP 662 Negro ,0,0,False,{},,260087,,29990,,32653,already_mayorista
10600,1864296,CARTUCHO TINTA HP 951 AMARILLO 700 PÃG,Hp,CN052AL,24.8,47,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 951 Amarillo ,0,0,False,{},,259491,32990,26490,31990,30045,already_mayorista
12291,1966221,80A BLACK LJ TONER CART CF280A,Hp,CF280A,113.87,62,Suministros y Medios,Suministros Láser,ok,True,1,50,+50,Toner Original HP 80A Negro ,0,0,False,{},,260052,154990,114900,,134801,already_mayorista
11936,2035428,CARTUCHO DE TINTA HP 670 NEGRO 250 PÃG,Hp,CZ113AL,12.24,45,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 670 Negro ,0,0,False,{},,260020,14990,13328,14990,14745,already_mayorista
11937,2035430,CARTUCHO DE TINTA HP 670 MAGENTA 300 PÃ,Hp,CZ115AL,12.2,20,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,20,20,Cartucho de Tinta Original HP 670 Magenta ,0,0,False,{},,260127,15990,13285,,14864,already_mayorista
11938,2035429,CARTUCHO DE TINTA HP 670 CIAN 300 PÃG,Hp,CZ114AL,12.23,33,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 670 Cyan ,0,0,False,{},,260095,15990,9990,,14461,already_mayorista
11939,2035431,CARTUCHO TINTA HP 670 AMARILLO 300 PÃG,Hp,CZ116AL,12.23,19,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,19,19,Cartucho de Tinta Original HP 670 Amarillo ,0,0,False,{},,260154,15990,10801,,15390,already_mayorista
13195,2137543,TINTA HP 711 38 ML NEGRO,Hp,CZ129A,37.92,343,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original HP 711 Negro / 38ml,0,0,False,{},,259552,49990,42163,,48770,already_mayorista
13198,2137576,TINTA HP 711 29 ML AMARILLO,Hp,CZ132A,31.54,55,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 711 Amarillo / 29ml,0,0,False,{},,259550,40990,35063,47990,40841,already_mayorista
13196,2137544,TINTA HP 711 29 ML CIAN,Hp,CZ130A,31.38,491,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original HP 711 Cyan / 29ml,0,0,False,{},,259767,40990,34889,45990,40893,already_mayorista
13197,2137575,TINTA HP 711 29 ML MAGENTA,Hp,CZ131A,31.45,473,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original HP 711 Magenta / 29ml,0,0,False,{},,259551,40990,34965,,40349,already_mayorista
12039,2328337,TINTA T195420-AL AMARILLO 210 PAG,Epson,T195420-AL,10.8,13,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,13,13,Cartucho de Tinta Original Epson T195420-AL Amarillo,0,0,False,{},,259801,13990,11900,13990,14148,already_mayorista
12951,2342714,T664 CYAN BOTTLE L200,Epson,T664220-AL,7.13,1911,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson T664220-AL Cyan ,0,0,False,{},,259504,8990,7662,9990,9228,already_mayorista
52079,2138405,TINTA HP 711 CABEZAL PARA PLOTTER,Hp,C1Q10A,283.55,14,Suministros y Medios,Suministros Impresora Térmica,ok,True,1,10,10,Cabezal para plotter HP 711,0,0,False,{},,,,,,,already_mayorista
12949,2342713,T664 BLACK BOTTLE L200,Epson,T664120-AL,7.13,3970,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson T664120-AL Negro,0,0,False,{},,259506,8990,7662,9990,9377,already_mayorista
12956,2342716,T664 YELLOW BOTTLE L200,Epson,T664420-AL,7.13,1658,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson T664420-AL Amarillo ,0,0,False,{},,259502,8990,5990,9990,9262,already_mayorista
12952,2342715,T664 MAGENTA BOTTLE L200,Epson,T664320-AL,7.13,1875,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson T664320-AL Magenta ,0,0,False,{},,259505,8990,6990,9990,9153,already_mayorista
13205,2360615,BOTELLA T673520-AL CIAN CLARO 19K FOTO,Epson,T673520-AL,11.08,144,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson  T673520-AL Cyan Claro,0,0,False,{},,259581,14990,9990,16990,14465,already_mayorista
23391,2396960,CARTUCHO DE TINTA CL-211 XL COLOR,Canon,2975B017,21.89,84,Suministros y Medios,Suministros Láser,ok,True,1,50,+50,Cartucho de Tinta Original Canon CL-211 XL Color,0,0,False,{},,259682,26990,26042,26990,27044,already_mayorista
13207,2360614,BOTELLA T673420-AL AMARILLO 19K FOTOS,Epson,T673420-AL,11.08,87,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Botella de Tinta Original Epson T673420-AL Amarillo ,0,0,False,{},,259580,13990,12023,16990,14525,already_mayorista
13204,2360616,BOTELLA T673620-AL MAG CLARO 19K FOTOS,Epson,T673620-AL,11.08,135,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Botella de Tinta Original Epson T673620-AL Magenta Claro ,0,0,False,{},,259582,13990,12023,16990,14494,already_mayorista
8118,2396961,CARTUCHO DE TINTA CL-211 COLOR,Canon,2976B017,19.45,83,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Cartucho de Tinta Original Canon CL-211 Color,0,0,False,{},,259681,24990,21463,,24671,already_mayorista
14025,2406547,CARTUCHO DE TINTA CLI-151 NEGRO,Canon,6528B001,8.91,132,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original Canon CLI-151 Negro,0,0,False,{},,259645,11990,6992,11990,11076,already_mayorista
14027,2406549,CARTUCHO DE TINTA CLI-151 MAGENTA,Canon,6530B001,8.91,116,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original Canon CLI-151 Magenta,0,0,False,{},,259817,11990,9590,11990,11620,already_mayorista
14026,2406548,CARTUCHO DE TINTA CLI-151 CIAN,Canon,6529B001,8.91,20,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,10,10,Cartucho de Tinta Original Canon CLI-151 Cyan,0,0,False,{},,259818,11990,9833,11990,11822,already_mayorista
14028,2406550,CARTUCHO DE TINTA CLI-151 AMARILLO,Canon,6531B001,8.91,222,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original Canon CLI-151 Amarillo,0,0,False,{},,259643,11990,9590,10990,11564,already_mayorista
20623,2427622,TINTA T693400 AMARILLO 350ML,Epson,T693400,154.98,1,Suministros y Medios,Suministros para Plotters,ok,True,1,1,1,Tintas-Cartridge T693400 Amarillo,0,0,False,{},,260187,211990,211990,,211990,already_mayorista
20586,2427619,TINTA T693100 NEGRO FOTO 350ML,Epson,T693100,154.98,2,Suministros y Medios,Suministros para Plotters,ok,True,1,2,2,Tintas-Cartridge T693100 Photo Negro 82,0,0,False,{},,260189,211990,211990,,211990,already_mayorista
30712,2463150,4 Port USB 3.0 Hub Laptop Expansion Hub,Startech.Com,ST4300MINU3B,21.93,14,Dispositivos de Red,ROMs de Inicio y Brackets,ok,True,1,14,14,HUB USB 3.0 Super Speed 4 Puertos,0,0,False,{},,,,,,,already_mayorista
32813,2482478,6ft DisplayPort DP to VGA Adapter,Startech.Com,DP2VGAMM6B,26.76,10,Cables,Cables y Adaptadores USB,ok,True,1,10,10,Cable DisplayPort a VGA de 1.8 m - FHD 1080p,0,0,False,{},,,,,,,already_mayorista
30702,2465235,HDMI to VGA Adapter Converter 1920x1080,Startech.Com,HD2VGAE2,30.99,7,Cables,Cables y Adaptadores de Audio + Video,ok,True,1,7,7,Adaptador HDMI macho a VGA hembra negro,0,0,False,{},,,,,,,already_mayorista
16631,2489323,83A BLACK LJ TONER CART CF283A,Hp,CF283A,78.27,691,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Toner Original HP 83A LaserJet Negro  ,0,0,False,{},,259631,99990,68990,,88368,already_mayorista
20463,2515872,130A YELLOW LJ TONER CART CF352A.,Hp,CF352A,66.17,9,Suministros y Medios,Suministros Láser,ok,True,1,9,9,Toner Original HP 130A Amarillo,0,0,False,{},,259564,89990,71673,,79011,already_mayorista
17301,2520040,TAMBOR DR1060,Brother,DR-1060,36.0,171,Suministros y Medios,Etiquetas y Aplicadores,ok,True,1,100,+100,Tambor original Brother DR-1060,0,0,False,{},,,,,,,already_mayorista
20465,2515873,130A MAGENTA LJ TONER CART CF353A,Hp,CF353A,68.02,33,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP 130A Magenta,0,0,False,{},,259563,92990,71474,,78312,already_mayorista
17308,2584076,BOTELLA T774120-AL NEGRO 6K PAG,Epson,T774120-AL,17.42,36,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Botella de Tinta Original Epson T774120-AL Negro,0,0,False,{},,261560,20990,19098,24990,22042,already_mayorista
28890,2550222,TINTA T694300 MAGENTA 700ML,Epson,T694300,233.19,1,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,2,2,Tintas - Cartridge T694300 Magenta T-Series,0,0,False,{},,259933,299990,255681,,272696,already_mayorista
46409,2690205,APC SMART-UPS SRT 5000VA 230V,Apc,SRT5KXLI,2296.3,12,Protección Eléctrica y Racks,UPS,ok,True,1,12,12,UPS 5000VA/4500W Smart-UPS - On-Line,0,0,False,{},,66058,2799990,2495990,,2682616,already_mayorista
55242,2690207,APC SMART-UPS SRT 6000VA 230V,Apc,SRT6KXLI,2664.6,4,Protección Eléctrica y Racks,UPS,ok,True,1,4,4,UPS APC SMART-UPS SRT 6000VA 230V,0,0,False,{},,66409,3099990,2901518,,3041448,already_mayorista
23395,2707204,CARTUCHO DE TINTA CL-146 XL COLOR,Canon,8276B001,24.22,131,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original Canon CL-146 XL Color,0,0,False,{},,259674,29990,22980,,29451,already_mayorista
33805,2797120,TONER TN316C CIAN,Brother,TN316C,97.29,3,Suministros y Medios,Suministros Láser,ok,True,1,3,3,Toner Original Brother TN-316 Cyan,0,0,False,{},,259733,129990,108182,,119905,already_mayorista
32950,2797124,TONER TN319C CIAN,Brother,TN319C,135.52,2,Suministros y Medios,Suministros Láser,ok,True,1,2,2,Toner Original Brother TN-319 Cyan,0,0,False,{},,259608,169990,149575,169990,160054,already_mayorista
33807,2797122,TONER TN316Y AMARILLO,Brother,TN316Y,97.29,3,Suministros y Medios,Suministros Láser,ok,True,1,3,3,Toner Original Brother TN-316 Amarillo,0,0,False,{},,259735,129990,109500,,117636,already_mayorista
19884,2839904,LS150 Campus Backpack Black 15.6IN,Kensington,K62617WW,18.83,1,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,ok,True,1,1,1,"Mochila para Notebook Campus 15.6"" - Negro  ",0,0,False,{},,,,,,,already_mayorista
56099,2842835,WT425 - BLACK WIRELESS OPTICAL MOUSE,Asus,90XB0280-BMU000,17.07,327,Dispositivos de Entrada,Mouse,ok,True,1,100,+100,Mouse Inalámbrico WT425 - Negro,0,0,False,{},,271492,22990,18588,,22853,already_mayorista
33823,2888307,TONER HP 508A CIAN 5000 PAG,Hp,CF361A,235.29,20,Suministros y Medios,Suministros Láser,ok,True,1,20,20,Toner Original HP 508A Cyan ,0,0,False,{},,260927,299990,261776,,290501,already_mayorista
18825,2864309,CARTUCHO TINTA HP 935XL MAGENTA 1000 PAG,Hp,C2P25AL,23.38,18,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,18,18,Cartucho de Tinta Original HP 935 XL Magenta ,0,0,False,{},,259784,29990,25459,,29608,already_mayorista
33825,2888304,508A BLACK LJ TONER CART-CF360A.,Hp,CF360A,187.67,38,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP 508A Negro ,0,0,False,{},,260928,249990,194900,,219529,already_mayorista
19959,2893716,FUNDA UNIVERSAL TABLET 10 PULG K97328,Kensington,K97328WW,11.11,94,Computadores Servidores y Notebooks,Accesorios para Tablet PCs,ok,True,1,50,+50,"Funda Universal Negra para Tablet de 9 y 10""",0,0,False,{},,,,,,,already_mayorista
20552,3002825,BOTELLA DE TINTA BT6001BK NEGRO,Brother,BT6001BK,7.88,1,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,1,1,Botella de Tinta Original Brother BT6001BK Negro,0,0,False,{},,259748,9990,8400,9990,10702,already_mayorista
30714,3002943,USB-C to VGA Adapter Converter Dongle,Startech.Com,CDP2VGA,30.48,17,Cables,Cables y Adaptadores USB,ok,True,1,17,17,Adaptador USB-C a VGA negro,0,0,False,{},,,,,,,already_mayorista
32858,3021444,TONER HP 26A NEGRO,Hp,CF226A,134.07,33,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP 26A LaserJet Negro,0,0,False,{},,259615,169990,129900,155990,149948,already_mayorista
54966,3016734,Adaptador Red Gigabit USB-C Blanco,Startech.Com,US1GC30W,29.81,1,Dispositivos de Red,Tarjetas de Red Ethernet,ok,True,1,1,1,Adaptador Red Gigabit USB-C Blanco,0,0,False,{},,382669,36990,34282,36990,36310,already_mayorista
39127,3021447,87A BLACK LJ TONER CART CF287A,Hp,CF287A,261.58,178,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Toner Original HP 87A LaserJet Negro,0,0,False,{},,259538,319990,249700,304990,297402,already_mayorista
33819,3021453,410A CYAN LASERJET TONER CART CF411A,Hp,CF411A,134.83,21,Suministros y Medios,Suministros Láser,ok,True,1,20,20,Toner Original HP 410A LaserJet Cyan,0,0,False,{},,259553,162990,143924,,152717,already_mayorista
39128,3021448,TONER HP 87X NEGRO 18000 PAG,Hp,CF287X,355.2,41,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original HP 87X Negro,0,0,False,{},,260103,439990,339000,,396046,already_mayorista
33858,3021456,410A YELLOW LASERJET TONER CART CF412A,Hp,CF412A,134.83,5,Suministros y Medios,Suministros Láser,ok,True,1,5,5,Toner Original HP 410A Amarillo ,0,0,False,{},,259557,162990,144600,149900,155820,already_mayorista
33821,3021459,410A MAGENTA LASERJET TONER CART,Hp,CF413A,134.85,4,Suministros y Medios,Suministros Láser,ok,True,1,4,4,Toner Original HP 410A LaserJet Magenta ,0,0,False,{},,259555,162990,143924,,155423,already_mayorista
21107,3053748,CARTUCHO DE TINTA PGI-1100 XL CIAN,Canon,9208B001,13.67,19,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,19,19,Cartucho de Tinta Original Canon PGI-1100XL Cyan,0,0,False,{},,259648,17990,15071,16990,17240,already_mayorista
21093,3065083,CARTUCHO TINTA HP 664XL NEGRO,Hp,F6V31AL,32.55,491,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original HP 664 XL Negro ,0,0,False,{},,259566,42990,35444,41990,40344,already_mayorista
25216,3149339,BANDEJA LT6505,Brother,LT6505,152.54,2,Suministros y Medios,Sobres y Papeles,ok,True,1,2,2,Bandeja inferior de 520 hojas LT-6505,0,0,False,{},,,,,,,already_mayorista
21519,3085417,TINTA T296320-AL MAGENTA 250 PAG,Epson,T296320-AL,12.91,13,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,12,12,Cartucho de Tinta Original Epson T296320-AL Magenta,0,0,False,{},,259947,15990,14900,16210,16302,already_mayorista
33820,3135116,TONER HP 410A NEGRO 2300 PAG,Hp,CF410A,104.4,2,Suministros y Medios,Suministros Láser,ok,True,1,2,2,Toner Original HP 410A LaserJet Negro ,0,0,False,{},,259772,124990,111080,,119000,already_mayorista
1412,3156685,CARTUCHO DE TINTA PG-40 NEGRO,Canon,0615B050,18.37,159,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original Canon PG-40 Negro,0,0,False,{},,259299,22990,19797,22990,23590,already_mayorista
51747,3238566,ThinkPad 15.6 Basic Backpack,Lenovo,4X40K09936,12.58,514,Computadores Servidores y Notebooks,Bolsos y Mochilas p/Notebooks,ok,True,1,100,+100,"Mochila ThinkPad 15,6"" Negra",0,0,False,{},,,,,,,already_mayorista
32719,3255483,TONER TN3499,Brother,TN3499,153.64,41,Suministros y Medios,Suministros Láser,ok,True,1,30,+30,Toner Original Brother TN-3499 Negro,0,0,False,{},,259667,184990,159900,,178896,already_mayorista
22635,3255482,TONER TN3479,Brother,TN3479,120.35,374,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Toner Original Brother TN-3479 Negro,0,0,False,{},,259537,149990,127500,,145107,already_mayorista
22632,3255480,TAMBOR DR3460,Brother,DR3460,136.59,196,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Tambor original Brother DR-3460,0,0,False,{},,,,,,,already_mayorista
54959,3331468,Aruba 2930F 48G PoE+ 4SFP Swch,Hewlett Packard Enterprise,JL262A,2420.4,1,Dispositivos de Red,Switches Estaqueables,ok,True,1,1,1,Aruba 2930F 48G PoE+ 4SFP Swch,0,0,False,{},,383772,2899990,2742232,,2873956,already_mayorista
32649,3348480,TINTA T748XXL220-AL CIAN 7K PAG,Epson,T748XXL220-AL,60.31,285,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,100,+100,Cartucho de Tinta Original Epson T748XXL220-AL Cyan,0,0,False,{},,259881,72990,62780,72990,71148,already_mayorista
25892,3384470,Toner HP 17A Negro,Hp,CF217A,74.78,157,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Toner Original HP 17A LaserJet Negro ,0,0,False,{},,259627,89990,69900,86990,83766,already_mayorista
23810,3398963,CARTUCHO DE TINTA HP 974A PAGEWIDE CIAN,Hp,L0R87AL,85.16,59,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 974 Cyan ,0,0,False,{},,259792,114990,95500,,103195,already_mayorista
23812,3403895,CARTUCHO TINTA HP 974A PAGEWIDE AMARILLO,Hp,L0R93AL,88.39,26,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,20,20,Cartucho de Tinta Original HP 974 Amarillo ,0,0,False,{},,259610,114990,89500,,102984,already_mayorista
23811,3398964,CARTUCHO TINTA HP 974A PAGEWIDE MAGENTA,Hp,L0R90AL,85.03,58,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,50,+50,Cartucho de Tinta Original HP 974 Magenta ,0,0,False,{},,259794,114990,89500,,101561,already_mayorista
55801,3405717,"Docking Station USB 3.1 SATA 2,5 y 3,5",Startech.Com,SDOCKU313E,89.7,2,Dispositivos de Almacenamiento,Componentes para Racks y Cajas de Discos,ok,True,1,2,2,Docking USB 3.1 SATA 2 5 y 3 5,0,0,False,{},,,,,,,already_mayorista
23815,3403897,CARTUCHO DE TINTA HP 974X PAGEWIDE CIAN,Hp,L0R99AL,140.21,7,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,5,5,Tintas-Cartridge L0R99AL Cyan 974 XL,0,0,False,{},,259798,169990,152678,,169889,already_mayorista
24856,3406407,TONER HP 30A NEGRO,Hp,CF230A,74.39,724,Suministros y Medios,Suministros Láser,ok,True,1,100,+100,Toner Original HP 30A LaserJet Negro,0,0,False,{},,259622,89990,74690,,86509,already_mayorista
25593,3406985,CARTUCHO TINTA HP 904XL AMARILLO 825 PÃ,Hp,T6M12AL,32.24,30,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 904 XL Amarillo,0,0,False,{},,260255,41990,35107,,38947,already_mayorista
31724,3407116,HPE 1TB SATA 7.2K LFF LP HDD,Hewlett Packard Enterprise,861686-B21,316.6,7,Dispositivos de Almacenamiento,Discos Duros SATA,ok,True,1,7,7,Disco Server 1TB SATA 7.2K LFF LP DS HDD (ML110),0,0,False,{},,46471,399990,344753,,372845,already_mayorista
37495,3418938,Replicador de Puertos USBC a HDMI Blanco,Startech.Com,CDP2HDUACPW,81.39,40,Dispositivos de Entrada/Salida,Conmutadores para dispositivos USB,ok,True,1,30,+30,Adaptador Multipuerto de USB-C a HDMI,0,0,False,{},,,,,,,already_mayorista
25595,3406973,CARTUCHO DE TINTA HP 904XL CIAN 825 PÃG,Hp,T6M04AL,32.24,39,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 904 XL Cyan ,0,0,False,{},,260098,41990,33990,,39080,already_mayorista
25594,3406974,CARTUCHO TINTA HP 904XL MAGENTA 825 PÃG,Hp,T6M08AL,32.24,41,Suministros y Medios,Suministros Inyección de Tinta,ok,True,1,30,+30,Cartucho de Tinta Original HP 904 XL Magenta ,0,0,False,{},,260094,41990,33990,,39080,already_mayorista
31799,3444377,CINTA TZEMQE31,Brother,TZEMQE31,7.9,1,Suministros y Medios,Suministros Matriz de Punto,ok,True,1,1,1,Cinta rosa pastel-Texto negro TZe-MQE31  12mm / 4m (Ancho/Largo) ,0,0,False,{},,,,,,,already_mayorista
32732,3444314,CINTA TZEMPPH31,Brother,TZEMPPH31,7.41,1,Suministros y Medios,Suministros Matriz de Punto,ok,True,1,1,1,Cinta diseño corazones TZe-MPPH31  12mm / 4m (Ancho / Largo) ,0,0,False,{},,,,,,,already_mayorista
33029,3444382,CINTA TZERN34,Brother,TZERN34,7.9,1,Suministros y Medios,Suministros Matriz de Punto,ok,True,1,1,1,Cinta satinada de tela Azul-Texto dorado  TZe-RN34 12mm / 4m (Ancho / Largo),0,0,False,{},,,,,,,already_mayorista
56097,3542833,BASE MONITOR SPIN2 NG 24 IN K52787WW,Kensington,K52787WW,23.42,95,Pantallas,"Brazos, Pedestales, Montaje p/Monitores",ok,True,1,50,+50,"Base para Notebook SmartFit Spin2 hasta 24"" - Negro",0,0,False,{},,,,,,,already_mayorista
