pcf_id,ingram_part,description,vendor_name,vendor_part,customer_price,available_qty,category,subcategory,api_status,mayorista,lista,stock_pcf,stock_raw,nombre_pcf,precio_normal,precio_oferta,ficha_vacia,stock_detail,error,catalog_provider,solotodo_id,pcf_price,min_price,mode_price,mean_price
56517,6783352,IDEAPAD R5 5625U 8GB 512SSD 15.6IN W11H,Lenovo,82XM010XCL,488.36,538,Computadores Servidores y Notebooks,Notebooks,ok,True,0,100,+100,"Notebook Ideapad Ryzen 5-5625U 15.6"" 8GB 512GB SSD Windows 11 Home",0,0,False,{},,ingram,355673,,469990,,560473
56159,6785308,AP-850G PSU NORTH AMERICA,Asus,90YE00U0-B0SA00,85.41,88,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,True,0,50,+50,AP-850G PSU NORTH AMERICA,0,0,False,{},,ingram,,,,,
56162,6785311,ROG Thor 1200W Platinum III,Asus,90YE00V2-B0SA00,358.03,23,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,True,0,22,22,Fuente de Poder ROG Thor 1200W Platinum III,0,0,False,{},,ingram,,,,,
56161,6785310,ROG STRIX 1000W Platinum,Asus,90YE00W1-B0SA00,172.16,38,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,True,0,30,+30,Fuente de Poder ROG STRIX 1000W Platinum,0,0,False,{},,ingram,,,,,
56160,6785309,TUF Gaming 1000W Gold,Asus,90YE00S1-B0SA00,113.15,2,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,True,0,1,1,TUF Gaming 1000W Gold,0,0,False,{},,ingram,,,,,
56163,6785312,TUF Gaming 850W Gold,Asus,90YE00S2-B0SA00,97.44,56,Componentes de Sistema,Fuentes de Poder para Gabinetes Específi,ok,True,0,50,+50,TUF Gaming 850W Gold,0,0,False,{},,ingram,,,,,
56164,6785584,TUF-GAMING-750G 80+GOLD PSU,Asus,90YE00S3-B0SA00,87.0,25,Componentes de Sistema,Fuentes de Poder Genéricas,ok,True,0,21,21,TUF-GAMING-750G 80+GOLD PSU,0,0,False,{},,ingram,,,,,
57327,6786104,HP ProStudio 2 AIO G2i Ci5120U/16GB(8x2,Hp,D4QC6LT#ABM,1157.0,71,Computadores Servidores y Notebooks,Computadores con Monitor integrado,ok,True,0,50,+50,"All in One ProStudio 2 G2i 24"" Intel Core 5 120U 16GB RAM 512GB SSD Windows 11 Pro",0,0,False,{},,ingram,,,,,
56758,6789838,P500SV07240H006X 7-240H 512G 16G 9L W11P,Asus,90PF05A1-M00MW0,864.79,12,Computadores Servidores y Notebooks,Computadores Desktop,ok,True,0,12,12,Desktop Asus ExpertCenter P500 Intel Core 7 240H 16GB RAM 512GB SSD Windows 11 Pro,0,0,False,{},,ingram,,,,,
56774,6804905,DELL PRO MICRO QCM1250 CORE U7 265T 16GB,Dell,RM6YP,1220.0,199,Computadores Servidores y Notebooks,Computadores Small Form/Ultra Slim,ok,True,0,100,+100,Desktop Pro Micro Intel Ultra 7 265T 16GB RAM 512GB SSD Windows 11 Pro QCM1250  ,0,0,False,{},,ingram,,,,,
